version,downloadUrl,checksum,wrapperChecksum,gradlew,gradlewBat
1.9-rc-3,https://services.gradle.org/distributions/gradle-1.9-rc-3-bin.zip,4690509db43b713764ce869977414df97c692594c7ba2fa7e421ad5757b256a7,,f642e19f,2e72f1ba
1.9-rc-2,https://services.gradle.org/distributions/gradle-1.9-rc-2-bin.zip,356844c3e7f7b16d620348f64fdbc8c39455d805855f6975c6f9cc6a357cc89c,,f642e19f,2e72f1ba
1.9-rc-1,https://services.gradle.org/distributions/gradle-1.9-rc-1-bin.zip,667fa5360aea327f57df76a471886791756a0afb2f80fceef15efba1b1588b41,,f642e19f,2e72f1ba
1.8,https://services.gradle.org/distributions/gradle-1.8-bin.zip,a342bbfa15fd18e2482287da4959588f45a41b60910970a16e6d97959aea5703,13f23a24252ddca0a0fabef212e3c854f5895b081c09d015c91587a5df9bf9f7,f642e19f,2e72f1ba
1.8-rc-1,https://services.gradle.org/distributions/gradle-1.8-rc-2-bin.zip,7280197f1cdfdd00616cbbbcf16b078c1ed2bc92ec00c6b3a06b790d020995f8,,f642e19f,2e72f1ba
1.8-rc-2,https://services.gradle.org/distributions/gradle-1.8-rc-2-bin.zip,7280197f1cdfdd00616cbbbcf16b078c1ed2bc92ec00c6b3a06b790d020995f8,,f642e19f,2e72f1ba
1.7,https://services.gradle.org/distributions/gradle-1.7-bin.zip,360c97d51621b5a1ecf66748c718594e5f790ae4fbc1499543e0c006033c9d30,7af529cc3331d38b3d8f8344ddd9b2d3744542b55b68318abd8bb1a6f3812a1c,f642e19f,2e72f1ba
1.7-rc-1,https://services.gradle.org/distributions/gradle-1.7-rc-2-bin.zip,db40dbf3ac4545372fdabafbb993344a2cef44ba6ff7436573bca2aba21fc611,,f642e19f,2e72f1ba
1.7-rc-2,https://services.gradle.org/distributions/gradle-1.7-rc-2-bin.zip,db40dbf3ac4545372fdabafbb993344a2cef44ba6ff7436573bca2aba21fc611,,f642e19f,2e72f1ba
1.6,https://services.gradle.org/distributions/gradle-1.6-bin.zip,de3e89d2113923dcc2e0def62d69be0947ceac910abd38b75ec333230183fac4,66dbcc9f0bc33789ea0bdb4d49c8ea037047bda5647ef696c47bdca65f785159,ad2cdb0f,84f6eae6
1.6-rc-1,https://services.gradle.org/distributions/gradle-1.6-rc-1-bin.zip,3fdbb2d087d4916cb4162a6b87d0a1ffb6efcd296d9761001646fa0e21881629,,ad2cdb0f,84f6eae6
1.5,https://services.gradle.org/distributions/gradle-1.5-bin.zip,a5511a0659caa47d9d74fd2844c9da43157d2f78e63a0223c6289d88f5aaecbe,9598ffdf7ee26949d8b861ece267c70c802f21f7fc52596693834792d155195a,ad2cdb0f,84f6eae6
1.5-rc-1,https://services.gradle.org/distributions/gradle-1.5-rc-3-bin.zip,7c99d43ccaea8215df7c5e82a3c1378908197925f4f4748315c75f69ae1dffbe,,ad2cdb0f,84f6eae6
1.5-rc-2,https://services.gradle.org/distributions/gradle-1.5-rc-2-bin.zip,f7feac0fc31d919f4f36dc0a6b3450948c40c01e785f590e3991d4178841d415,,ad2cdb0f,84f6eae6
1.5-rc-3,https://services.gradle.org/distributions/gradle-1.5-rc-3-bin.zip,7c99d43ccaea8215df7c5e82a3c1378908197925f4f4748315c75f69ae1dffbe,,ad2cdb0f,84f6eae6
1.4,https://services.gradle.org/distributions/gradle-1.4-bin.zip,cd99e85fbcd0ae8b99e81c9992a2f10cceb7b5f009c3720ef3a0078f4f92e94e,c95985b7b5684e133c5d45044fd90faaf6c8f7cd2493d61a11c2b8c5b71ef514,ad2cdb0f,84f6eae6
1.4-rc-1,https://services.gradle.org/distributions/gradle-1.4-rc-2-bin.zip,47a90853ac8eda1294e6dc3334448584a7e48ec2c8e76acadcd05bb6f411424f,,ad2cdb0f,84f6eae6
1.4-rc-3,https://services.gradle.org/distributions/gradle-1.4-rc-3-bin.zip,0b7b24ff52d56586d6d3aae6b3ffdff5de279549e3b80105d159556057b11151,,ad2cdb0f,84f6eae6
1.4-rc-2,https://services.gradle.org/distributions/gradle-1.4-rc-2-bin.zip,47a90853ac8eda1294e6dc3334448584a7e48ec2c8e76acadcd05bb6f411424f,,ad2cdb0f,84f6eae6
1.3,https://services.gradle.org/distributions/gradle-1.3-bin.zip,ada68561efbb9f1cae0f9063974cbde15c180351a2f92bc2f1106e39ddcae5ba,95513eccca99e1ae1aeadc4f69cabd0e7fb64821d3f26c46a489df844c8a7353,ad2cdb0f,84f6eae6
1.3-rc-1,https://services.gradle.org/distributions/gradle-1.3-rc-2-bin.zip,46b3ff676c2a71f8aa4d5345e0b206920d7669f9b777d346dcebd85638afd3d0,,ad2cdb0f,84f6eae6
1.3-rc-2,https://services.gradle.org/distributions/gradle-1.3-rc-2-bin.zip,46b3ff676c2a71f8aa4d5345e0b206920d7669f9b777d346dcebd85638afd3d0,,ad2cdb0f,84f6eae6
1.2,https://services.gradle.org/distributions/gradle-1.2-bin.zip,eb53da3704d24cabb7565f34a3bf16bcd863c4b0c139917606fb15d4f27c7bdf,5c91fa893665f3051eae14578fac2df14e737423387e75ffbeccd35f335a3d8b,8fdcd9ad,84f6eae6
1.2-rc-1,https://services.gradle.org/distributions/gradle-1.2-rc-1-bin.zip,167410b26ff883d6531f74c13a6c0683f3f21013c8445f35db58ccac9613b788,,8fdcd9ad,84f6eae6
1.1,https://services.gradle.org/distributions/gradle-1.1-bin.zip,552c1fc9f3a1b9668b79cc447370f0263e664ffb6d5c6e1c21e77ce0c8a20d4c,22c56a9780daeee00e5bf31621f991b68e73eff6fe8afca628a1fe2c50c6038e,4d0d6bb,84f6eae6
1.1-rc-2,https://services.gradle.org/distributions/gradle-1.1-rc-1-bin.zip,655c3b09260b0db10fa0563bc72fc05d5165b67734a87baa7aa9f708eeeb71ca,,4d0d6bb,84f6eae6
1.1-rc-1,https://services.gradle.org/distributions/gradle-1.1-rc-1-bin.zip,655c3b09260b0db10fa0563bc72fc05d5165b67734a87baa7aa9f708eeeb71ca,,4d0d6bb,84f6eae6
1.0,https://services.gradle.org/distributions/gradle-1.0-bin.zip,894bca0360a7e2040815096788f118a2dd106ff6694221b274efb9c32bce0384,87e50531ca7aab675f5bb65755ef78328afd64cf0877e37ad876047a8a014055,547edccc,84f6eae6
1.0-rc-2,https://services.gradle.org/distributions/gradle-1.0-rc-1-bin.zip,ae4ae81fb46b108f359efad5fbbcbec50940a793e5b2bfb9929d1e82f2e10c49,,547edccc,84f6eae6
1.0-rc-3,https://services.gradle.org/distributions/gradle-1.0-rc-3-bin.zip,a4b2a83bd7c173efc8722c111347283d26774a81508a445e4f234df98f711824,,547edccc,84f6eae6
1.0-rc-1,https://services.gradle.org/distributions/gradle-1.0-rc-1-bin.zip,ae4ae81fb46b108f359efad5fbbcbec50940a793e5b2bfb9929d1e82f2e10c49,,547edccc,84f6eae6
1.0-milestone-7,https://services.gradle.org/distributions/gradle-1.0-milestone-8a-bin.zip,9dbace7ad2be4f4afdfde9aa495ff7a5f4cb2666ba5c7c21f01c119d9bbf6bc7,,908dbb2,84f6eae6
1.0-milestone-8,https://services.gradle.org/distributions/gradle-1.0-milestone-8-bin.zip,480c3fe8c832c16c0d1e0f53b33b6401827baebd73eae2d7a3e89102c1dd8603,,908dbb2,84f6eae6
1.0-milestone-9,https://services.gradle.org/distributions/gradle-1.0-milestone-9-bin.zip,3499b262c1407d3965250aa40f5a154e77672a5f904e7d82e704ce9fa82719bc,,908dbb2,84f6eae6
1.0-milestone-5,https://services.gradle.org/distributions/gradle-1.0-milestone-5-bin.zip,b00acd0fef3e6b014e43d62e7a3e6159eac037df28e18057a04dddc6728f2362,,dbe9ce75,84f6eae6
1.0-milestone-6,https://services.gradle.org/distributions/gradle-1.0-milestone-6-bin.zip,9a2c3fca6aad82002a47cf6c721e6e5a45e0cbde3e280c8ef4eebefbe6797b1c,,dbe9ce75,84f6eae6
1.0-milestone-8a,https://services.gradle.org/distributions/gradle-1.0-milestone-8a-bin.zip,9dbace7ad2be4f4afdfde9aa495ff7a5f4cb2666ba5c7c21f01c119d9bbf6bc7,,908dbb2,84f6eae6
